ltable_item_name,rtable_item_name,label,TS code similarity,Python code Similarity
"Dầu gội dược liệu Thái Dương 7 Plus (Hộp 01 chai x 250ml, Hoa phong lan)",ABMEXIC 7.5 (3vi x 10vien),0,0.056338028169014,0.07058823529411765
ABMEXIC 7.5 TABLETS 3X10'S,ABMEXIC 7.5 (3vi x 10vien),1,0.5263157894736842,0.6
Dung dịch vệ sinh tăng cường dưỡng ẩm - SAFORELLE Intensive Moisturizing Cleansing Care 100ml,ABMEXIC 7.5 (3vi x 10vien),0,0.0631578947368421,0.02
BVS Diana HN Kháng Khuẩn 20 - 2304,Old Spice Sap Khu Mui Nam Fiji 73g,0,0.1176470588235294,0.06451612903225806
BVS Diana Sensi C.F Super.Ni 35(03)-2207,Old Spice Sap Khu Mui Nam Fiji 73g,0,0.0727272727272727,0.0
Kem rửa mặt tác động sâu (Oxy Deep Wash) 100g - 8935006531956 (BARCODE),Old Spice Sap Khu Mui Nam Fiji 73g,0,0.050632911392405,0.02040816326530612
PO000289097,Old Spice Sap Khu Mui Nam Fiji 73g,0,0.0,0.0
Sap KMui Old Spice Fiji Palm Tree 73gx12,Old Spice Sap Khu Mui Nam Fiji 73g,1,0.5862068965517241,0.547945205479452
"DEXIPHARM 15MG VNA,H/200",Old Spice Sap Khu Mui Nam Fiji 73g,0,0.0444444444444444,0.0
JARDIANCE DUO 12.5MG/1000MG TABS30,Old Spice Sap Khu Mui Nam Fiji 73g,0,0.037037037037037,0.030303030303030304
CYCLO PROGYNOVA TAB 2MG 21'S,Old Spice Sap Khu Mui Nam Fiji 73g,0,0.0,0.0
NovoMix 30 FlexPen B/5 (France),XARELTO TAB 2.5MG (1vix14vien),0,0.0869565217391304,0.10344827586206896
CEFIXIM 100 - HV ( CEFIXIM 100MG ) - HỘP 30 VIÊN - US.PHARMA,XARELTO TAB 2.5MG (1vix14vien),0,0.1904761904761904,0.17142857142857143
4547691783776 - Bao Cao Su Okamoto 0.01 HYDRO POLYURETHANE 4'S,XARELTO TAB 2.5MG (1vix14vien),0,0.0833333333333333,0.022988505747126436
Evadam,XARELTO TAB 2.5MG (1vix14vien),0,0.0,0.0
Hapacol CS Day v/10 h/100 t/8400,XARELTO TAB 2.5MG (1vix14vien),0,0.0,0.0
AVARINO;,XARELTO TAB 2.5MG (1vix14vien),0,0.0689655172413793,0.0
BETASERC 24MG TABLETS 5X10'S,XARELTO TAB 2.5MG (1vix14vien),0,0.1739130434782608,0.2033898305084746
XARELTO TAB 2.5MG 14'S,XARELTO TAB 2.5MG (1vix14vien),1,0.7692307692307693,0.7843137254901961
TRAJENTA DUO. FICTA/ 60/2.5+500MG BTL,XARELTO TAB 2.5MG (1vix14vien),0,0.16,0.15873015873015872
Snowclear 50ml,XARELTO TAB 2.5MG (1vix14vien),0,0.0571428571428571,0.0
CETAPHIL GENTLE SKIN CLEANSER 125ML,XARELTO TAB 2.5MG (1vix14vien),0,0.1509433962264151,0.03125
PO000278978,Nebido 1000mg/4ml  Inj,0,0.1481481481481481,0.06451612903225806
(Hàng Khuyến Mãi Không Thu Tiền ),Nebido 1000mg/4ml  Inj,0,0.0,0.0
"Băng keo cá nhân trong suốt Ace Band-S (Transparent), 72mm x 18mm, 10 miếng/hộp",Nebido 1000mg/4ml  Inj,0,0.0789473684210526,0.04395604395604396
ENERVON TAB B/10BLX10,Nebido 1000mg/4ml  Inj,0,0.1176470588235294,0.04878048780487805
AGIDOPA,Nebido 1000mg/4ml  Inj,0,0.1739130434782608,0.07692307692307693
BVS Diana Sensi Supernight 29cm(04)-2207,Nebido 1000mg/4ml  Inj,0,0.0,0.0
Tăm bông VST trẻ em  Hộp 200  que giấy,Nebido 1000mg/4ml  Inj,0,0.0454545454545454,0.03636363636363636
PO000311865,Nebido 1000mg/4ml  Inj,0,0.1481481481481481,0.06451612903225806
G3240301 - 498919 - LP TẨY TRANG MICELLAR SẠCH SÂU 400ML,Nebido 1000mg/4ml  Inj,0,0.1,0.08333333333333333
BIOLAC 500MG T/60H/10Vỉ/10v,Nebido 1000mg/4ml  Inj,0,0.2631578947368421,0.2127659574468085
Kẹo thảo mộc Original hiệu Ricola 17.5g,Xarelto tab 20mg (1vi14vien ),0,0.0754716981132075,0.030303030303030304
"Urgo Waterproof, 10 miếng",Xarelto tab 20mg (1vi14vien ),0,0.1428571428571428,0.08
PO000306575,Xarelto tab 20mg (1vi14vien ),0,0.0,0.0
TIGER BALM WHITE 30G;,LIXIANA TAB 60MG (Hộp 28 Viên),0,0.0,0.0
Viên sủi Kudos Extra High Dose Vitamins & Minerals (Tuýp/ 20 viên),LIXIANA TAB 60MG (Hộp 28 Viên),0,0.1666666666666666,0.12195121951219512
TRAJENTA DUO. FICTA/ 60/2.5+850MG BTL,LIXIANA TAB 60MG (Hộp 28 Viên),0,0.2040816326530612,0.16393442622950818
CONCOR TAB 5MG 3X10'S,LIXIANA TAB 60MG (Hộp 28 Viên),0,0.1578947368421052,0.2
LOSEC MUPS,LIXIANA TAB 60MG (Hộp 28 Viên),0,0.0,0.0
LIXIANA TAB 60MG 2X14'S,LIXIANA TAB 60MG (Hộp 28 Viên),1,0.65,0.6153846153846154
82883 XNM NAM M LANH (BLUE) 150ML,Ultibro Breezhaler 110/50mcg (Hộp 3 vỉ x 10 viên kèm 1 dụng cụ hít),0,0.054054054054054,0.043010752688172046
CLOSE UP BAN CHAI PRECISION 48X1PC,Ultibro Breezhaler 110/50mcg (Hộp 3 vỉ x 10 viên kèm 1 dụng cụ hít),0,0.0769230769230769,0.061224489795918366
Urgo Paillettes – Glitter 18's,Ultibro Breezhaler 110/50mcg (Hộp 3 vỉ x 10 viên kèm 1 dụng cụ hít),0,0.136986301369863,0.045454545454545456
ULTIBRO BREEZHALER 110MCG/50MCG 3X10'S,Ultibro Breezhaler 110/50mcg (Hộp 3 vỉ x 10 viên kèm 1 dụng cụ hít),1,0.6097560975609756,0.6326530612244898
DC THAY LUOI SCHICK EXACTA2 SYSTEM1+2S,Ultibro Breezhaler 110/50mcg (Hộp 3 vỉ x 10 viên kèm 1 dụng cụ hít),0,0.1234567901234567,0.06
ANAFERON FOR CHILDREN;3MG,ALLOPURINOL TAB 300MG BOX 20,0,0.0454545454545454,0.0392156862745098
Keo cay con tau KDG FF Cam Chanh 25g,ALLOPURINOL TAB 300MG BOX 20,0,0.04,0.03278688524590164
UVS APIGEN - Gel cải thiện giảm bỏng rát- giảm phồng rộp da 10g. Lô 01071223. NSX 07-12-2023. HSD 07-12-2026,ALLOPURINOL TAB 300MG BOX 20,0,0.0784313725490196,0.03636363636363636
BVS Diana ST Cánh 08-2008,ALLOPURINOL TAB 300MG BOX 20,0,0.0952380952380952,0.04
ZINNAT TAB 500MG 10'S,Ha Thu O (3 Vi x 10 Vien),0,0.1290322580645161,0.0975609756097561
BETADINE ANTISEPTIC SOL 10% 30ML,Ha Thu O (3 Vi x 10 Vien),0,0.048780487804878,0.0784313725490196
DIACEREIN 50mg,Ha Thu O (3 Vi x 10 Vien),0,0.0,0.0
Kẹo the vị nho Playmore hũ 22g,Ha Thu O (3 Vi x 10 Vien),0,0.1578947368421052,0.16
DOROCODON VBĐ H/2vỉx10viên -00823-201226-DMC 0,Ha Thu O (3 Vi x 10 Vien),0,0.3076923076923077,0.24242424242424243
82883 XNM NAM M LANH (BLUE) 150ML,ORESOL 245 (Hop 20 goi)Domesco,0,0.0,0.0
DUREX - BCS PERFORMA 3s.,ORESOL 245 (Hop 20 goi)Domesco,0,0.1,0.0
B COMPLEX C,ORESOL 245 (Hop 20 goi)Domesco,0,0.1290322580645161,0.0
EUGICA CANDY TUI ZIP/15 TUI PP/300 T/3600;,ORESOL 245 (Hop 20 goi)Domesco,0,0.0,0.0
Chiết khấu,ORESOL 245 (Hop 20 goi)Domesco,0,0.0,0.0
Valsacard 160mg (Nước sx: Poland),Dochicin 1mg (2vix10vien) Domesco,0,0.1153846153846153,0.06451612903225806
NSM LIS COOL MINT 100ML,Dochicin 1mg (2vix10vien) Domesco,0,0.1777777777777777,0.037037037037037035
Khẩu trang y tế Pharmacity màu trắng (PO000306950),Dochicin 1mg (2vix10vien) Domesco,0,0.0298507462686567,0.0
CANESTEN 10MG/G CREAM 20G 1'S,Dochicin 1mg (2vix10vien) Domesco,0,0.2040816326530612,0.23333333333333334
PO000306417,Dochicin 1mg (2vix10vien) Domesco,0,0.0,0.0
ALECENSA CAP 150MG 224 'S,Dochicin 1mg (2vix10vien) Domesco,0,0.1304347826086956,0.10909090909090909
CP61018194 - 932193- KDR COL NSR 225G+BCX 36,Dochicin 1mg (2vix10vien) Domesco,0,0.0666666666666666,0.0
PRILIGY TAB 30MG 1x3'S,Dochicin 1mg (2vix10vien) Domesco,0,0.0454545454545454,0.10909090909090909
BVS Diana HN Cool Fresh 20 - 2304,Dochicin 1mg (2vix10vien) Domesco,0,0.0784313725490196,0.0
DOCHICIN 1mg VNE H/2vỉx10viên -01423-250927-DMC 0 (Khuyến mãi không thanh toán),Dochicin 1mg (2vix10vien) Domesco,1,0.4269662921348314,0.4444444444444444
PO000277777,Dochicin 1mg (2vix10vien) Domesco,0,0.0,0.0
VIACORAM 3.5MG/2.5MG TAB 30'S,Dochicin 1mg (2vix10vien) Domesco,0,0.1666666666666666,0.14035087719298245
(C41) CALCI-D (HCN/1túi/10vỉ/10VNBP),Glucofine 1000mg (3Vi x10 Vien),0,0.1632653061224489,0.16393442622950818
CPCN07591A - 714812-BCDR COL SMILES 5-9 BARBIEBATMAN_1PK_ASIA*72,Glucofine 1000mg (3Vi x10 Vien),0,0.0519480519480519,0.0
"Băng keo cuộn lụa Young Plaster-Silk (No logo bl) 2,5cm x 5m, 1 cuộn/hộp",Glucofine 1000mg (3Vi x10 Vien),0,0.0263157894736842,0.021739130434782608
GOFEN 400 CLEARCAP;400MG,Glucofine 1000mg (3Vi x10 Vien),0,0.2727272727272727,0.16326530612244897
DAU DUONG AM MAT XA JOHNSON'S 200ML,Glucofine 1000mg (3Vi x10 Vien),0,0.0784313725490196,0.06349206349206349
PM NextG Cal,Glucofine 1000mg (3Vi x10 Vien),0,0.0606060606060606,0.0
Keiko Bilberon viên uống bổ mắt ( lọ 30 viên),Glucofine 1000mg (3Vi x10 Vien),0,0.175438596491228,0.15151515151515152
(Theo PO000308076),Cefaclor 125mg Domesco (10goi/hop),0,0.048780487804878,0.0
KDR SSD Repair & Protect Deep Repair WTN,Cefaclor 125mg Domesco (10goi/hop),0,0.0,0.0
LEVOAGI,Cefaclor 125mg Domesco (10goi/hop),0,0.0,0.0
CAO ÍCH MẪU 180ml,Cefaclor 125mg Domesco (10goi/hop),0,0.05,0.0
Grandaxin 50mg (Hộp 2 vỉ x 10 viên),Cefaclor 125mg Domesco (10goi/hop),0,0.1538461538461538,0.2153846153846154
PMC GẠC TIỆT TRÙNG 8X10CM (10M),Cefaclor 125mg Domesco (10goi/hop),0,0.08,0.06349206349206349
Okamura Tam Chi Nha Khoa 90 Cay/ Goi,Cefaclor 125mg Domesco (10goi/hop),0,0.1111111111111111,0.06060606060606061
"SIFROL 0,25MG (EQUIV 0,18MG PRAMIPEXOLE)",Ambroxol 30mg Domesco(10Vi x 10 Vien),0,0.1666666666666666,0.11594202898550725
AMBROCO 15MG/5ML SYRUP BT/60ML,Ambroxol 30mg Domesco(10Vi x 10 Vien),0,0.3018867924528302,0.25806451612903225
TTX03 - Thông xoang tán Nam Dược - hàng khuyến mại không thu tiền,Ambroxol 30mg Domesco(10Vi x 10 Vien),0,0.1025641025641025,0.047619047619047616
FENOSTAD 200 (H/30v)-VN,Ambroxol 30mg Domesco(10Vi x 10 Vien),0,0.1333333333333333,0.1111111111111111
ACEMUC Kids 200mg 1g_SC30_VN,Ambroxol 30mg Domesco(10Vi x 10 Vien),0,0.1509433962264151,0.1935483870967742
Dầu gội DL Nguyên Xuân dưỡng tóc 250ml,Ambroxol 30mg Domesco(10Vi x 10 Vien),0,0.0677966101694915,0.05714285714285714
MEBENDAZOL,Ambroxol 30mg Domesco(10Vi x 10 Vien),0,0.1578947368421052,0.0
BVS Diana ST Supernight 29cm(04)-2003,Doxycylin 100mg (10 Vi x10 Vien),0,0.0377358490566037,0.0
VOLTAREN SUPPO 100MG 1x5 SUPPO/BOX,Doxycylin 100mg (10 Vi x10 Vien),0,0.2692307692307692,0.32142857142857145
Descallerg (Hộp 1 vỉ x 10 viên),Doxycylin 100mg (10 Vi x10 Vien),0,0.3478260869565217,0.41509433962264153
LISONORM T/270H/3vỉ/10Viên,Doxycylin 100mg (10 Vi x10 Vien),0,0.3111111111111111,0.2692307692307692
"Mifexton (Hộp 30 viên), SL: 2119022 - HSD: 14/06/2025",Doxycylin 100mg (10 Vi x10 Vien),0,0.1333333333333333,0.14084507042253522
BERODUAL 10ML MDI (HFA) B/1 BT,Doxycylin 100mg (10 Vi x10 Vien),0,0.0888888888888888,0.11320754716981132
CLAZIC SR 30MG TAB B/10BLX10,Cefalexin 500mg - Domesco(10vix10vien),0,0.1886792452830188,0.1935483870967742
YAZ TABS 28'S,Cefalexin 500mg - Domesco(10vix10vien),0,0.0,0.0
"JEX, Hộp/60 viên, Lô: JP31062360, HSD: 13/07/2026",Domever 25mg (2 Vi x 10 Vien),0,0.1851851851851851,0.14705882352941177
DIOVAN 80MG 2X14,Domever 25mg (2 Vi x 10 Vien),0,0.1818181818181818,0.27906976744186046
ROCIMUS 0.1%W/W;0.10%,Domever 25mg (2 Vi x 10 Vien),0,0.0606060606060606,0.09523809523809523
Lô: PHA12102301   HD: 09/2028,Domever 25mg (2 Vi x 10 Vien),0,0.05,0.0
DEPAKINE CHRONO 500mg tube of 30 tabs VN,Domever 25mg (2 Vi x 10 Vien),0,0.0384615384615384,0.06153846153846154
BEAUTY WHITE Q ( Hàng Khuyến mãi không thu tiền ),Domever 25mg (2 Vi x 10 Vien),0,0.0714285714285714,0.05970149253731343
Sua tam goi toan than Aveeno Baby 236ml,Cinnarizin 25mg (3 Vi x 10 vien) Domesco,0,0.0983606557377049,0.0
Dung dịch nhỏ mắt (V.ROHTO DRYEYE) 13ml  (Việt Nam),Cinnarizin 25mg (3 Vi x 10 vien) Domesco,0,0.1212121212121212,0.04878048780487805
MEDROL TAB 16MG 30'S,Cinnarizin 25mg (3 Vi x 10 vien) Domesco,0,0.1333333333333333,0.10909090909090909
Kẹo the vị táo xanh Playmore hũ 22g,Cinnarizin 25mg (3 Vi x 10 vien) Domesco,0,0.0350877192982456,0.05714285714285714
MICARDIS 40MG TABLETS B/30,Cinnarizin 25mg (3 Vi x 10 vien) Domesco,0,0.0784313725490196,0.06557377049180328
JARDIANCE DUO 12.5MG/850MG TABS30,Cinnarizin 25mg (3 Vi x 10 vien) Domesco,0,0.1403508771929824,0.08823529411764706
"Bilomag 80mg (SĐK: VN-19716-16, hộp 6 vỉ x 10 viên) - PO000310277",Cinnarizin 25mg (3 Vi x 10 vien) Domesco,0,0.2631578947368421,0.2765957446808511
"MEN’S GINSENG ALIPAS, Hộp/30 viên, Lô: MG27052330, HSD: 23/04/2026",Dosaff (4 Vi x 15 Vien),0,0.0952380952380952,0.1038961038961039
KU Fressi Care FACE 20 - 1809,Dosaff (4 Vi x 15 Vien),0,0.0,0.0
BVS Diana SENSI Siêu Mỏng K.Cánh 08-2202,Dosaff (4 Vi x 15 Vien),0,0.0869565217391304,0.0
Chiết khấu,Dosaff (4 Vi x 15 Vien),0,0.0869565217391304,0.0
Ginkor Fort,Dosaff (4 Vi x 15 Vien),0,0.0,0.0
LÔ E1663340; DATE 18/09/2025,Dosaff (4 Vi x 15 Vien),0,0.0,0.0
TWYNSTA 40MG/5MG TABS. B/98,Dosaff (4 Vi x 15 Vien),0,0.0,0.0
75597371 MOISTURIZING CREAM 50ML 1.69OZ,Dosaff (4 Vi x 15 Vien),0,0.0,0.0
Dầu Phật Linh TS 1.5 ml,Dorodipin 10mg Domesco (1vix10vien),0,0.0444444444444444,0.037037037037037035
FORXIGA TAB 5MG 2X14'S,Dorodipin 10mg Domesco (1vix10vien),0,0.1304347826086956,0.10714285714285714
CANESTEN CREAM 10MG/G 5G 1'S,Dorodipin 10mg Domesco (1vix10vien),0,0.2,0.23333333333333334
75597197 FOAM CLEANSER 236ML 8OZ,Dorodipin 10mg Domesco (1vix10vien),0,0.0,0.0
PIN EVEREADY SUPER H.DUTY 1215 BP4+2 AA,Dorodipin 10mg Domesco (1vix10vien),0,0.0677966101694915,0.056338028169014086
PORORO Kẹo vitamin vị đào 12g,AtorVastatin Tab 20Mg (hop 20Vien) Domesco,0,0.1403508771929824,0.0625
CPTH03345A - 327647 - KDR COL CSPR COMPLE PRT 110G*24,AtorVastatin Tab 20Mg (hop 20Vien) Domesco,0,0.054054054054054,0.0
Long Huyết P/H (hộp 2 vỉ x 12 viên),AtorVastatin Tab 20Mg (hop 20Vien) Domesco,0,0.2456140350877192,0.2647058823529412
KDR SENSODYNE RAPID ACTION 100G,AtorVastatin Tab 20Mg (hop 20Vien) Domesco,0,0.0666666666666666,0.0
AMLODAC 5;,AtorVastatin Tab 20Mg (hop 20Vien) Domesco,0,0.0,0.0
Kẹo the vị táo xanh Playmore hũ 22g,AtorVastatin Tab 20Mg (hop 20Vien) Domesco,0,0.0983606557377049,0.05555555555555555
OFMANTINE-DOMESCO 625mg VBF H/2vỉx7viên (OTC) -01823-110925-DMC 1 (Khuyến mãi không thanh toán),AtorVastatin Tab 20Mg (hop 20Vien) Domesco,0,0.2777777777777778,0.203125
DUREX BAO CAO SU KINGTEX 12S (NEW),AtorVastatin Tab 20Mg (hop 20Vien) Domesco,0,0.0338983050847457,0.0
YASMIN TAB 1X21'S,AtorVastatin Tab 20Mg (hop 20Vien) Domesco,0,0.2127659574468085,0.18181818181818182
CASILAS Tab. - H/4v,AtorVastatin Tab 20Mg (hop 20Vien) Domesco,0,0.1739130434782608,0.1111111111111111
Siang Pure Oil Formula I loại 7cc,Ofmantine 625mg (2vi x 7vien),0,0.0416666666666666,0.03333333333333333
CPCN06875A - 332528 -BCDR COL SLIMSOFT FLEX CLEAN X12,Ofmantine 625mg (2vi x 7vien),0,0.09375,0.02531645569620253
HUMALOG MIX50 KWIKPEN (300U/3ML B/5 IT),Ofmantine 625mg (2vi x 7vien),0,0.1176470588235294,0.029850746268656716
TRAJENTA DUO. FICTA/ 60/2.5+500MG BTL,Ofmantine 625mg (2vi x 7vien),0,0.2040816326530612,0.09836065573770492
Miếng dán loại mụn cóc - Corn Removal Plaster (6 miếng/hộp),Ampicilin 500mg - Domesco (10vi x 10vien),0,0.1066666666666666,0.047619047619047616
Hàng khuyến mại không thu tiền,Ampicilin 500mg - Domesco (10vi x 10vien),0,0.0727272727272727,0.06557377049180328
Insulatard 1000IU/10ml B/1 (France),Ampicilin 500mg - Domesco (10vi x 10vien),0,0.1724137931034483,0.11764705882352941
LANTUS Solostar 100IU/ml B/5 pens x 3ml,ZINMAX CAPL 250MG (hop 10 vien),0,0.0754716981132075,0.029850746268656716
Tăm chỉ kẽ răng pharma,ZINMAX CAPL 250MG (hop 10 vien),0,0.05,0.0
BEAUTY WHITE Q ( Hàng Khuyến mãi không thu tiền ),ZINMAX CAPL 250MG (hop 10 vien),0,0.1694915254237288,0.05714285714285714
75597180 HYDRATING CLEANSER 236ML 8OZ,ZINMAX CAPL 250MG (hop 10 vien),0,0.0363636363636363,0.0
"Muối Y tế Ích Nhân 4,5g (50viên/lọ); Số lô: Lô 12-2023; HSD: 31/12/2027",Meloxicam 7.5mg Domesco (2 vỉ x 10 viên),0,0.1578947368421052,0.12903225806451613
"MEN’S GINSENG ALIPAS, Hộp/30 viên, Lô: MG27052330, HSD: 23/04/2026",Meloxicam 7.5mg Domesco (2 vỉ x 10 viên),0,0.2077922077922078,0.14736842105263157
Apidra Solostar 300IU/3ml 5's VN,Meloxicam 7.5mg Domesco (2 vỉ x 10 viên),0,0.037037037037037,0.028985507246376812
Long Huyết P/H (hộp 2 vỉ x 12 viên),Meloxicam 7.5mg Domesco (2 vỉ x 10 viên),0,0.3076923076923077,0.29850746268656714
Keo cay con tau KDG FF Spearmint 25g,Meloxicam 7.5mg Domesco (2 vỉ x 10 viên),0,0.0701754385964912,0.0
"Dung dịch vệ sinh mũi - Người lớn Nước biển sâu Xisat (75 ml), Việt Nam, (01 chai/hộp)",Meloxicam 7.5mg Domesco (2 vỉ x 10 viên),0,0.247191011235955,0.1206896551724138
PMC BÔNG VIÊN TIỆT TRÙNG 2X2CM (20V/GÓI),Meloxicam 7.5mg Domesco (2 vỉ x 10 viên),0,0.135593220338983,0.18421052631578946
REGELLE 6,Dofluzol 5mg (10vi x 10vien),0,0.0,0.0
G2897602 - 030240 - LP TẨY TRANG MICELLAR DƯỠNG ẨM 400ML,Dofluzol 5mg (10vi x 10vien),0,0.0,0.0
ZITROMAX TAB 500MG 3'S,Dofluzol 5mg (10vi x 10vien),0,0.0526315789473684,0.08888888888888889
Dottorprimo Scargel Plus (Số lô: 00130513 HSD: 2026-02-28),Dofluzol 5mg (10vi x 10vien),0,0.0923076923076923,0.0
SMECTA (ORANGE-VANILLA) 3GR B/30 SACH.,Dofluzol 5mg (10vi x 10vien),0,0.0,0.0
AUGMENTIN TAB 625MG 2x7'S,Allopurinol 300mg (Lo/100Vien) Domesco,0,0.1568627450980392,0.06557377049180328
DAU XANH EAGLE 12ml,Allopurinol 300mg (Lo/100Vien) Domesco,0,0.0434782608695652,0.0
CIALIS (TAB 20MG 2'S),Allopurinol 300mg (Lo/100Vien) Domesco,0,0.1333333333333333,0.1111111111111111
FORTRANS B/4 SACH,Domecor 2.5mg (2Vi x 14Vien),0,0.0606060606060606,0.0
Bông tẩy trang Silcot Premium 66-1806,Domecor 2.5mg (2Vi x 14Vien),0,0.04,0.0
4547691239136 - Bao Cao Su Okamoto Purity 10's,Domecor 2.5mg (2Vi x 14Vien),0,0.0,0.0
Tăm bông VST Trẻ em Gói 200  que nhựa,Domecor 2.5mg (2Vi x 14Vien),0,0.0851063829787234,0.0
CIDETUSS VNM H/100,Domecor 2.5mg (2Vi x 14Vien),0,0.0,0.0
(PO000306837),Cefaclor 250mg Domesco (10goi/hop),0,0.0,0.0
"Băng keo cuộn lụa Young Plaster-Silk (No logo bl) 1,25cm x 5m, 1 cuộn/hôp",Cefaclor 250mg Domesco (10goi/hop),0,0.125,0.061855670103092786
"UTROGESTAN 200MG CAPSULE 1x7'S ,1x8'S",Cefaclor 250mg Domesco (10goi/hop),0,0.1071428571428571,0.08695652173913043
KETOVAZOL 2%,Cefaclor 250mg Domesco (10goi/hop),0,0.0,0.0
XIGDUO XR 10MG/500MG TAB 4X7'S,Cefaclor 250mg Domesco (10goi/hop),0,0.2,0.16129032258064516
OSTEOCARE (H/30 VIEN) - UNITED KINGDOM,Cefaclor 250mg Domesco (10goi/hop),0,0.109090909090909,0.030303030303030304
DERMATIX ULTRA KIDS TUB 5G 1'S,Cefaclor 250mg Domesco (10goi/hop),0,0.0,0.0
TRAJENTA DUO. FICTA/ 60/2.5+500MG BTL,Cefaclor 250mg Domesco (10goi/hop),0,0.1481481481481481,0.09090909090909091
DAU DUONG AM MAT XA JOHNSON'S 200ML,Molitoux 50mg (2 Vi x 15 Vien),0,0.0416666666666666,0.03278688524590164
NEXIUM MUPS TAB 40MG 2X7'S,Molitoux 50mg (2 Vi x 15 Vien),0,0.1463414634146341,0.2222222222222222
"Pricefil (Hộp 1 lọ 30ml) Lô:239255, HD:31/07/2026 NSX:Hy Lạp",Molitoux 50mg (2 Vi x 15 Vien),0,0.03125,0.024691358024691357
Dophazolin 15ml                                                                                      Lô SX: 0211222; HSD: 17/12/2024,Molitoux 50mg (2 Vi x 15 Vien),0,0.1071428571428571,0.08571428571428572
MIFREDNOR 10 (MIFEPRISTON 10MG) - HỘP 1 VIÊN - AGIMEXPHARM,Domitazol Domesco(5vix10vien),0,0.1739130434782608,0.15789473684210525
CLOSE UP BAN CHAI PRECISION 48X1PC,Domitazol Domesco(5vix10vien),0,0.0377358490566037,0.031746031746031744
AMLODIPIN 5mg VNA H/3vỉx10viên -00823-190626-DMC 1 (Khuyến mãi không thanh toán),Domitazol Domesco(5vix10vien),0,0.1818181818181818,0.20952380952380953
Kem rửa mặt ngăn ngừa mụn (Acnes Creamy Wash) 100 g - 8935006530966 (BARCODE),Domitazol Domesco(5vix10vien),0,0.0963855421686747,0.021052631578947368
Opecipro 500 (B/2bls x 7s),Amlodipin 5mg ( 3Vi x 10Vien) - Domesco,0,0.0434782608695652,0.03333333333333333
LACTACYD DDVSPN PRO SENSITIVE 250ML,Amlodipin 5mg ( 3Vi x 10Vien) - Domesco,0,0.0689655172413793,0.0
LEVOTHYROX TAB 100MCG 3x10'S,Amlodipin 5mg ( 3Vi x 10Vien) - Domesco,0,0.1176470588235294,0.19047619047619047
PO000291795,Amlodipin 5mg ( 3Vi x 10Vien) - Domesco,0,0.0,0.0
Dung dịch nhỏ mắt V.ROHTO MINERAL TEAR 13 mL,Amlodipin 5mg ( 3Vi x 10Vien) - Domesco,0,0.1290322580645161,0.0
MYDOCALM 150MG T/216H/3vỉ/10Viên,Amlodipin 5mg ( 3Vi x 10Vien) - Domesco,0,0.3333333333333333,0.3235294117647059
Lazibet MR 60 H/30,Amlodipin 5mg ( 3Vi x 10Vien) - Domesco,0,0.0,0.0
Dầu gội  Thorakao  Hoa Bưởi  NEW 400 ml,Amlodipin 5mg ( 3Vi x 10Vien) - Domesco,0,0.0714285714285714,0.0
BÔNG Y TẾ 25 GRAM,Celecoxib 200mg (3Vi x 10 Vien)- Domesco,0,0.0,0.0
G2897602 - 030240 - LP TẨY TRANG MICELLAR DƯỠNG ẨM 400ML,Celecoxib 200mg (3Vi x 10 Vien)- Domesco,0,0.136986301369863,0.06818181818181818
Alsiful S.R. Tablets 10mg,Celecoxib 200mg (3Vi x 10 Vien)- Domesco,0,0.1632653061224489,0.13333333333333333
Risdontab 2 (5vỉ x 10v),Celecoxib 200mg (3Vi x 10 Vien)- Domesco,0,0.3043478260869565,0.3050847457627119
AUCLANITYL 875/125 - HỘP 14 VIÊN - TIPHARCO,Vitamin B1 250mg (chai/100vien Domesco,0,0.2539682539682539,0.10666666666666667
KHĂN BỎ TÚI PHARMACITY 10 TỜ,Vitamin B1 250mg (chai/100vien Domesco,0,0.1509433962264151,0.0625
Maxgel,Vitamin B1 250mg (chai/100vien Domesco,0,0.0,0.0
PO000305717,DOROPYCIN TAB F.C 3M BOX 10,0,0.0,0.0
Colchicine Capel 1mg (H/1 vỉ x 20 viên),DOROPYCIN TAB F.C 3M BOX 10,0,0.0833333333333333,0.03278688524590164
PG Bàn chải OralB Trà đen_BCD 3x6x16 (8.19),DOROPYCIN TAB F.C 3M BOX 10,0,0.0769230769230769,0.057971014492753624
Long Huyết P/H (hộp 2 vỉ x 12 viên),Captopril 25mg Domesco (10vi x 10vien),0,0.2641509433962264,0.25
BETASERC 24MG TABLETS 5X10'S,Captopril 25mg Domesco (10vi x 10vien),0,0.1132075471698113,0.19047619047619047
VENTOLIN INH 100MCG 200DOSE,Captopril 25mg Domesco (10vi x 10vien),0,0.1509433962264151,0.06666666666666667
Unikids kẽm chai/50g t/96,Captopril 25mg Domesco (10vi x 10vien),0,0.0,0.0
ESPUMISAN  L 40MG/ ML 30ML 1'S,Captopril 25mg Domesco (10vi x 10vien),0,0.0784313725490196,0.06779661016949153
Dầu Mù u 30ml (H/1 chai x 30ml ),Ofloxacin 200mg (2 Vi x 10 Vien),0,0.0930232558139534,0.1111111111111111
Tăm bông VST Trẻ em Gói 200  que nhựa,Ofloxacin 200mg (2 Vi x 10 Vien),0,0.16,0.09523809523809523
4547691239129 - Bao Cao Su Okamoto Purity 3's,Ofloxacin 200mg (2 Vi x 10 Vien),0,0.0,0.0
